005-info-raw-a,006-info-highpass-a,007-info-hann-a,010-carrier-raw-a,020-carrier-highpass-a,030-carrier-hann-a,042-info-fft-real-a,043-info-fft-imag-a,045-carrier-fft-real-a,047-carrier-fft-imag-a,048-info-fft-real-sq-a,048.5-info-fft-imag-sq-a,049-carrier-fft-real-sq-a,049.5-carrier-fft-imag-sq-a,050-carrier-rfft-added-a,055-info-rfft-added-a,060-carrier-rsqrt-a,070-info-sqrt-a,080-amp-factor-roots-multiplied-a,100-carrier-fft-real-x-reduced-amp-factors-a,150-carrier-fft-imag-x-reduced-amp-factors-a,005-info-raw-b,006-info-highpass-b,007-info-hann-b,010-carrier-raw-b,020-carrier-highpass-b,030-carrier-hann-b,042-info-fft-real-b,043-info-fft-imag-b,045-carrier-fft-real-b,047-carrier-fft-imag-b,048-info-fft-real-sq-b,048.5-info-fft-imag-sq-b,049-carrier-fft-real-sq-b,049.5-carrier-fft-imag-sq-b,050-carrier-rfft-added-b,055-info-rfft-added-b,060-carrier-rsqrt-b,070-info-sqrt-b,080-amp-factor-roots-multiplied-b,090-amp-factor-roots-reduced,100-carrier-fft-real-x-reduced-amp-factors-b,150-carrier-fft-imag-x-reduced-amp-factors-b
0.078588,-0.036083,-0.034005,0.046273,0.105094,0.099039,0.001137,0.000106,-0.000114,-0.000169,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,4912.975098,0.001142,5.609547,-0.000000,-0.000001,-0.009338,-0.009172,-0.008649,-0.007477,0.003485,0.003287,0.000016,0.000231,0.000094,-0.000097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7422.595215,0.000232,1.720932,0.003646,0.000000,0.000000
0.072894,-0.030887,-0.029152,0.047280,0.102751,0.096978,0.000571,0.000554,-0.000179,0.000092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,4974.463379,0.000795,3.956137,-0.000000,0.000000,-0.010254,-0.010078,-0.009518,-0.018585,-0.007616,-0.007192,0.000110,-0.000166,-0.000195,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5104.521973,0.000199,1.015658,0.002571,0.000000,0.000000
0.077832,-0.024518,-0.023175,0.046462,0.098758,0.093347,0.000284,0.000818,0.000854,-0.001132,0.000000,0.000001,0.000001,0.000001,0.000002,0.000001,705.284973,0.000866,0.610430,0.000000,-0.000000,-0.015228,-0.015040,-0.014225,-0.019989,-0.009006,-0.008518,-0.000254,0.000073,0.000025,0.000013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35795.859375,0.000264,9.451190,0.000397,0.000000,0.000000
0.086388,-0.020598,-0.019498,0.035056,0.095193,0.090111,0.000617,0.000834,-0.001542,0.001546,0.000000,0.000001,0.000002,0.000002,0.000005,0.000001,457.963684,0.001037,0.474948,-0.000000,0.000000,-0.016632,-0.016428,-0.015561,-0.004578,0.006412,0.006074,0.000163,-0.000087,0.000091,-0.000067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8886.619141,0.000185,1.639840,0.000309,0.000000,0.000000
0.088480,-0.022018,-0.020873,0.020266,0.087351,0.082806,-0.000667,-0.000047,0.000637,-0.001629,0.000000,0.000000,0.000000,0.000003,0.000003,0.000000,571.687805,0.000669,0.382543,0.000000,-0.000000,-0.017059,-0.016839,-0.015973,0.007721,0.018704,0.017741,-0.000171,-0.000009,-0.000153,0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6020.292480,0.000171,1.029931,0.000249,0.000000,0.000000
0.089217,-0.027264,-0.025883,0.016892,0.082585,0.078401,-0.000085,0.002007,0.000294,0.000650,0.000000,0.000004,0.000000,0.000000,0.000001,0.000004,1401.994995,0.002009,2.816720,0.000001,0.000001,-0.018219,-0.017981,-0.017081,0.006042,0.017012,0.016160,0.000114,0.000262,0.000216,0.000077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4355.018066,0.000285,1.243234,0.001831,0.000000,0.000000
0.093780,-0.032836,-0.031216,0.022109,0.091224,0.086724,-0.001156,-0.000294,-0.000613,-0.000364,0.000001,0.000000,0.000000,0.000000,0.000001,0.000001,1402.770630,0.001193,1.673118,-0.000001,-0.000000,-0.017700,-0.017445,-0.016594,0.000732,0.011693,0.011123,-0.000020,-0.000173,-0.000103,-0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4851.540039,0.000174,0.844519,0.001088,0.000000,0.000000
0.099167,-0.037654,-0.035846,0.018498,0.102472,0.097553,-0.001149,0.000400,0.000241,0.000633,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,1476.237549,0.001217,1.796187,0.000000,0.000001,-0.019440,-0.019166,-0.018257,0.004822,0.015774,0.015026,0.000127,0.000008,-0.000144,0.000052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6547.844238,0.000128,0.835574,0.001168,0.000000,0.000000
0.103831,-0.042225,-0.040252,0.004928,0.098370,0.093775,0.000151,-0.000757,0.000877,-0.000849,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,819.008728,0.000772,0.632339,0.000000,-0.000000,-0.021027,-0.020733,-0.019777,0.018677,0.029611,0.028245,-0.000158,-0.000017,0.000243,0.000105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3774.162598,0.000159,0.600205,0.000411,0.000000,0.000000
0.108455,-0.046366,-0.044260,-0.003398,0.083852,0.080044,-0.000756,0.000359,-0.000039,0.000694,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,1439.349487,0.000836,1.203690,-0.000000,0.000001,-0.019562,-0.019248,-0.018385,0.029144,0.040049,0.038252,0.000097,-0.000046,-0.000045,-0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17463.197266,0.000108,1.879062,0.000782,0.000000,0.000000
0.111984,-0.050482,-0.048253,-0.003351,0.079510,0.076000,-0.001271,-0.000986,-0.000756,-0.000654,0.000002,0.000001,0.000001,0.000000,0.000001,0.000003,1000.242310,0.001608,1.608593,-0.000001,-0.000001,-0.019440,-0.019107,-0.018274,0.025055,0.035927,0.034360,-0.000037,0.000052,-0.000150,-0.000102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5515.405762,0.000064,0.350574,0.001046,0.000000,0.000000
0.115431,-0.053479,-0.051185,-0.005096,0.088894,0.085081,0.000114,-0.000900,0.000529,0.000741,0.000000,0.000001,0.000000,0.000001,0.000001,0.000001,1097.720215,0.000907,0.996139,0.000000,0.000000,-0.018646,-0.018295,-0.017520,0.015869,0.026715,0.025583,0.000033,-0.000052,0.000152,0.000087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5723.693359,0.000062,0.353384,0.000647,0.000000,0.000000
0.117527,-0.051989,-0.049822,-0.011510,0.093715,0.089809,0.000674,-0.001329,0.000087,-0.000331,0.000000,0.000002,0.000000,0.000000,0.000000,0.000002,2925.303223,0.001490,4.357518,0.000000,-0.000001,-0.016235,-0.015867,-0.015215,0.019012,0.029835,0.028608,-0.000085,0.000053,-0.000125,0.000015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7959.807617,0.000100,0.794606,0.002832,0.000000,0.000000
0.119005,-0.045819,-0.043966,-0.014114,0.083348,0.079977,-0.000335,0.000470,0.000292,0.000496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1737.501709,0.000577,1.003284,0.000000,0.000000,-0.016083,-0.015699,-0.015072,0.031372,0.042163,0.040480,0.000092,0.000072,0.000024,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41045.667969,0.000117,4.785039,0.000652,0.000000,0.000000
0.125723,-0.040075,-0.038502,-0.009929,0.070630,0.067858,0.000909,-0.001989,-0.000905,-0.000090,0.000001,0.000004,0.000001,0.000000,0.000001,0.000005,1098.972900,0.002187,2.403441,-0.000001,-0.000000,-0.016571,-0.016171,-0.015545,0.036652,0.047403,0.045567,-0.000010,-0.000118,0.000081,-0.000071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9270.812500,0.000118,1.094985,0.001562,0.000000,0.000000
0.136671,-0.038887,-0.037407,-0.008940,0.070845,0.068149,0.001385,0.000827,0.000625,0.000378,0.000002,0.000001,0.000000,0.000000,0.000001,0.000003,1369.615234,0.001613,2.209407,0.000001,0.000001,-0.017151,-0.016735,-0.016106,0.033997,0.044707,0.043028,-0.000048,-0.000014,-0.000015,0.000136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7298.719238,0.000050,0.365519,0.001436,0.000000,0.000000
0.148299,-0.040821,-0.039315,-0.018863,0.080705,0.077727,0.000891,0.000061,-0.000271,-0.000520,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,1704.536255,0.000893,1.521652,-0.000000,-0.000001,-0.017578,-0.017145,-0.016521,0.034363,0.045033,0.043394,0.000042,0.000085,0.000076,-0.000258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3719.904541,0.000095,0.354143,0.000989,0.000000,0.000000
0.159775,-0.042809,-0.041278,-0.030958,0.086471,0.083380,0.000598,0.000393,-0.000426,-0.000161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,2195.615723,0.000715,1.570837,-0.000000,-0.000000,-0.016815,-0.016365,-0.015789,0.039093,0.049720,0.047968,-0.000055,-0.000158,-0.000140,0.000103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5750.014160,0.000167,0.960950,0.001021,0.000000,0.000000
0.168874,-0.045069,-0.043508,-0.030626,0.080799,0.078002,0.000287,0.000764,0.000197,0.000393,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,2276.357910,0.000816,1.856795,0.000000,0.000000,-0.019196,-0.018728,-0.018089,0.042145,0.052726,0.050926,0.000061,0.000258,-0.000062,0.000157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5935.871582,0.000265,1.571678,0.001207,0.000000,0.000000
0.175374,-0.049093,-0.047448,-0.018430,0.066492,0.064264,0.000082,0.000929,-0.000142,-0.000170,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,4505.291992,0.000932,4.201119,-0.000000,-0.000000,-0.024689,-0.024200,-0.023401,0.044067,0.054599,0.052796,0.000003,-0.000186,0.000162,-0.000065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5718.772949,0.000186,1.062302,0.002731,0.000000,0.000000
0.184515,-0.054101,-0.052347,-0.008993,0.054167,0.052411,-0.000243,0.000923,0.000080,-0.000160,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,5592.911621,0.000954,5.337584,0.000000,-0.000001,-0.031097,-0.030581,-0.029605,0.050354,0.060833,0.058890,-0.000133,0.000096,-0.000109,-0.000042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8553.391602,0.000163,1.397971,0.003469,0.000000,0.000000
0.197603,-0.058630,-0.056793,-0.009076,0.053907,0.052218,-0.000465,0.000751,0.000102,-0.000095,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,7173.385742,0.000883,6.336009,0.000000,-0.000000,-0.040588,-0.040036,-0.038801,0.059631,0.070049,0.067888,0.000186,0.000039,0.000035,-0.000072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12448.789062,0.000190,2.363078,0.004118,0.000000,0.000000
0.207300,-0.062133,-0.060251,-0.011736,0.063399,0.061479,-0.000791,0.000141,-0.000124,-0.000410,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,2334.481201,0.000804,1.876478,-0.000000,-0.000001,-0.047546,-0.046951,-0.045551,0.059692,0.070045,0.067957,-0.000201,-0.000168,-0.000047,0.000108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8508.484375,0.000262,2.229618,0.001220,0.000000,0.000000
0.212349,-0.065364,-0.063454,-0.011356,0.068981,0.066965,-0.000852,0.000387,-0.000118,0.000206,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,4209.660156,0.000936,3.941136,-0.000000,0.000001,-0.048523,-0.047880,-0.046502,0.043488,0.053782,0.052235,0.000154,0.000144,0.000101,-0.000038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9241.800781,0.000211,1.946407,0.002562,0.000000,0.000000
0.220673,-0.070408,-0.068422,-0.009356,0.062243,0.060487,-0.000577,-0.000532,0.000513,0.000331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,1638.584473,0.000785,1.286028,0.000000,0.000000,-0.050446,-0.049753,-0.048372,0.028229,0.038482,0.037414,-0.000043,-0.000116,-0.000013,0.000064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15257.239258,0.000123,1.884202,0.000836,0.000000,0.000000
0.233044,-0.077448,-0.075342,-0.007915,0.050684,0.049306,-0.000735,-0.000428,0.000480,-0.000336,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,1704.941650,0.000851,1.450343,0.000000,-0.000000,-0.053070,-0.052326,-0.050926,0.038025,0.048239,0.046949,0.000078,0.000038,-0.000008,-0.000167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5985.755371,0.000086,0.517323,0.000943,0.000000,0.000000
0.245533,-0.083060,-0.080883,-0.006490,0.046814,0.045587,-0.000785,-0.000684,-0.000460,0.000186,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,2016.008911,0.001041,2.098494,-0.000001,0.000000,-0.053192,-0.052395,-0.051045,0.063782,0.073939,0.072034,-0.000059,0.000055,-0.000092,0.000123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501.284668,0.000081,0.524661,0.001364,0.000000,0.000000
0.261060,-0.084868,-0.082726,-0.003545,0.051038,0.049750,0.000142,-0.000904,-0.000124,-0.000014,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,8020.033691,0.000915,7.337803,-0.000001,-0.000000,-0.051636,-0.050787,-0.049527,0.072083,0.082166,0.080128,-0.000080,-0.000010,0.000021,0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36312.824219,0.000081,2.937852,0.004770,0.000000,0.000000
0.279439,-0.084947,-0.082883,0.002684,0.053447,0.052149,0.000243,-0.000788,0.000127,0.000078,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,6730.395020,0.000825,5.553285,0.000000,0.000000,-0.046021,-0.045123,-0.044047,0.056610,0.066624,0.065034,0.000049,-0.000125,0.000072,-0.000067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10169.787109,0.000135,1.368487,0.003610,0.000000,0.000000
0.292521,-0.086129,-0.084118,0.013081,0.049540,0.048383,0.000472,-0.000587,0.000020,0.000162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,6124.260254,0.000753,4.612574,0.000000,0.000000,-0.038666,-0.037727,-0.036862,0.043304,0.053263,0.052041,0.000101,0.000308,0.000147,0.000028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6697.744629,0.000324,2.172447,0.002998,0.000000,0.000000
0.296982,-0.088020,-0.086045,0.023966,0.044151,0.043160,0.000882,-0.000487,-0.000122,-0.000151,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,5147.714355,0.001007,5.185790,-0.000000,-0.000001,-0.036316,-0.035340,-0.034562,0.046265,0.056172,0.054935,-0.000052,-0.000327,-0.000288,0.000043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3436.195068,0.000331,1.138088,0.003371,0.000000,0.000000
0.297739,-0.088860,-0.086947,0.028791,0.040032,0.039170,0.000783,-0.000025,0.000135,0.000426,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,2235.500488,0.000783,1.750904,0.000000,0.000000,-0.038422,-0.037409,-0.036619,0.054657,0.064509,0.063146,-0.000117,0.000170,0.000056,-0.000045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13869.087891,0.000206,2.860802,0.001138,0.000000,0.000000
0.296004,-0.087978,-0.086160,0.028536,0.035475,0.034742,0.000871,0.000220,-0.000286,0.000168,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,3012.284424,0.000898,2.706051,-0.000001,0.000000,-0.040924,-0.039872,-0.039065,0.058197,0.067987,0.066610,0.000080,-0.000197,0.000118,0.000146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5341.115234,0.000212,1.133583,0.001759,0.000000,0.000000
0.285727,-0.084601,-0.082927,0.033051,0.031220,0.030603,0.000621,0.000415,-0.000050,-0.000388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,2558.243164,0.000747,1.910643,-0.000000,-0.000000,-0.042877,-0.041784,-0.040974,0.057648,0.067374,0.066067,0.000120,0.000297,-0.000093,-0.000189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4742.379395,0.000321,1.520040,0.001242,0.000000,0.000000
0.264211,-0.080006,-0.078490,0.044530,0.029269,0.028715,0.000279,0.000814,-0.000041,-0.000104,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,8923.797852,0.000861,7.683729,-0.000000,-0.000001,-0.046936,-0.045799,-0.044949,0.057159,0.066823,0.065582,-0.000155,-0.000231,0.000113,-0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8615.856445,0.000278,2.397810,0.004994,0.000000,0.000000
0.236247,-0.080633,-0.079173,0.054256,0.027090,0.026600,0.000151,0.000913,-0.000133,-0.000109,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,5809.659180,0.000925,5.373444,-0.000000,-0.000000,-0.055237,-0.054049,-0.053090,0.059509,0.069109,0.067883,0.000029,0.000055,-0.000130,0.000162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4811.170410,0.000062,0.298967,0.003493,0.000000,0.000000
0.206443,-0.087930,-0.086408,0.058432,0.020738,0.020379,-0.000191,0.000816,-0.000109,0.000148,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,5433.897461,0.000838,4.553375,-0.000000,0.000000,-0.065369,-0.064121,-0.063035,0.060913,0.070447,0.069253,-0.000028,0.000003,0.000200,-0.000220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3368.367432,0.000028,0.093226,0.002960,0.000000,0.000000
0.175347,-0.094284,-0.092727,0.061853,0.012573,0.012366,-0.000509,0.000645,0.000354,-0.000319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,2099.605957,0.000821,1.724024,0.000000,-0.000000,-0.075714,-0.074397,-0.073195,0.054932,0.064402,0.063361,0.000056,0.000141,-0.000258,0.000194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3093.621094,0.000152,0.469371,0.001121,0.000000,0.000000
0.142234,-0.095483,-0.093980,0.067371,0.008773,0.008635,-0.000863,0.000302,-0.000144,-0.000013,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,6911.750488,0.000914,6.316029,-0.000001,-0.000000,-0.083893,-0.082496,-0.081226,0.047699,0.057112,0.056233,0.000100,-0.000125,0.000138,-0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7195.336914,0.000160,1.148759,0.004105,0.000000,0.000000
0.109716,-0.095639,-0.094206,0.072345,0.009497,0.009355,-0.000778,0.000208,0.000184,-0.000038,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,5311.375977,0.000806,4.279725,0.000001,-0.000000,-0.086243,-0.084761,-0.083520,0.051361,0.060720,0.059830,-0.000267,0.000007,-0.000131,-0.000053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7078.877930,0.000267,1.889053,0.002782,0.000000,0.000000
0.079965,-0.097253,-0.095866,0.075185,0.009489,0.009354,-0.000773,-0.000386,0.000005,-0.000119,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,8412.072266,0.000864,7.266906,0.000000,-0.000001,-0.087463,-0.085896,-0.084700,0.059937,0.069234,0.068271,0.000213,-0.000041,0.000163,-0.000043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5918.357910,0.000217,1.284131,0.004723,0.000000,0.000000
0.052226,-0.097793,-0.096470,0.078531,0.008552,0.008436,-0.000696,-0.000486,0.000309,0.000516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,1662.955078,0.000849,1.411565,0.000000,0.000000,-0.091919,-0.090262,-0.089070,0.059052,0.068284,0.067383,-0.000125,0.000041,-0.000059,0.000133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6845.072754,0.000132,0.901099,0.000918,0.000000,0.000000
0.030026,-0.096584,-0.095344,0.085376,0.009352,0.009232,-0.000396,-0.000835,-0.000116,-0.000348,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,2722.846436,0.000924,2.515786,-0.000000,-0.000001,-0.095795,-0.094044,-0.092868,0.054962,0.064132,0.063330,0.000081,0.000051,0.000086,-0.000108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7233.015625,0.000096,0.694945,0.001635,0.000000,0.000000
0.017490,-0.095328,-0.094170,0.095455,0.006389,0.006312,-0.000062,-0.000724,0.000140,0.000022,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,7055.508301,0.000727,5.127456,0.000000,0.000000,-0.097412,-0.095566,-0.094435,0.063782,0.072887,0.072024,0.000002,-0.000109,-0.000254,-0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3940.315186,0.000109,0.431248,0.003333,0.000000,0.000000
0.011782,-0.091962,-0.090905,0.103700,-0.002470,-0.002442,0.000264,-0.000813,0.000021,0.000169,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,5877.573242,0.000855,5.024574,0.000000,0.000001,-0.097412,-0.095469,-0.094402,0.079681,0.088710,0.087718,-0.000041,0.000059,0.000251,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3863.495850,0.000072,0.276607,0.003266,0.000000,0.000000
0.009986,-0.085032,-0.084110,0.101593,-0.006943,-0.006868,0.000687,-0.000737,-0.000360,0.000672,0.000000,0.000001,0.000000,0.000000,0.000001,0.000001,1312.631836,0.001007,1.322218,-0.000000,0.000001,-0.097290,-0.095250,-0.094246,0.082642,0.091584,0.090618,0.000010,0.000038,-0.000050,-0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19709.083984,0.000039,0.775117,0.000859,0.000000,0.000000
0.014547,-0.082552,-0.081708,0.089145,-0.004188,-0.004145,0.000705,-0.000318,-0.000120,-0.000386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,2472.908691,0.000774,1.913429,-0.000000,-0.000000,-0.100891,-0.098753,-0.097773,0.070221,0.079081,0.078296,0.000128,-0.000011,-0.000069,-0.000134,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6642.935547,0.000129,0.855956,0.001244,0.000000,0.000000
0.024764,-0.090726,-0.089854,0.084692,-0.006339,-0.006278,0.000914,0.000016,0.000378,-0.000385,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,1853.288330,0.000914,1.693590,0.000000,-0.000000,-0.105103,-0.102862,-0.101903,0.059784,0.068574,0.067934,-0.000219,-0.000009,0.000071,0.000178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5230.262207,0.000219,1.143876,0.001101,0.000000,0.000000
0.035585,-0.098963,-0.098069,0.100814,-0.016316,-0.016169,0.000691,0.000099,-0.000306,0.000335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2206.894531,0.000698,1.539458,-0.000000,0.000000,-0.104828,-0.102484,-0.101587,0.063507,0.072230,0.071598,0.000181,-0.000019,0.000018,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56629.781250,0.000182,10.329123,0.001001,0.000000,0.000000
0.047825,-0.099163,-0.098326,0.122753,-0.018851,-0.018692,0.000678,0.000652,0.000125,-0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,7731.641113,0.000941,7.273932,0.000001,-0.000000,-0.101257,-0.098811,-0.098002,0.074341,0.082990,0.082311,-0.000199,-0.000022,-0.000148,-0.000211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3888.117676,0.000201,0.780201,0.004728,0.000000,0.000000
0.058719,-0.100071,-0.099280,0.128372,-0.007258,-0.007201,0.000417,0.000921,-0.000198,-0.000032,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,4977.720703,0.001011,5.033814,-0.000001,-0.000000,-0.094299,-0.091756,-0.091055,0.079132,0.087699,0.087029,0.000118,-0.000023,0.000244,0.000280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2689.283447,0.000120,0.322666,0.003272,0.000000,0.000000
0.061482,-0.109001,-0.108199,0.117403,0.001626,0.001614,-0.000364,0.000789,-0.000133,-0.000148,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,5022.690918,0.000869,4.365629,-0.000000,-0.000000,-0.085724,-0.083092,-0.082500,0.077087,0.085571,0.084962,0.000069,0.000143,-0.000245,-0.000256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2824.712891,0.000158,0.447653,0.002838,0.000000,0.000000
0.065212,-0.119736,-0.118915,0.105287,-0.004690,-0.004657,0.000338,0.000823,-0.000064,-0.000106,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,8066.635742,0.000890,7.180393,-0.000000,-0.000000,-0.080231,-0.077517,-0.077004,0.076202,0.084605,0.084046,-0.000127,-0.000101,0.000050,0.000140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6731.310547,0.000162,1.089517,0.004667,0.000000,0.000000
0.074801,-0.124509,-0.123718,0.099348,-0.011130,-0.011059,-0.000374,0.000842,-0.000081,-0.000182,0.000000,0.000001,0.000000,0.000000,0.000000,0.000001,5035.373047,0.000921,4.638035,-0.000000,-0.000001,-0.076538,-0.073747,-0.073296,0.076965,0.085286,0.084764,0.000070,-0.000011,0.000081,0.000065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9587.332031,0.000071,0.677082,0.003015,0.000000,0.000000
0.081260,-0.123629,-0.122902,0.096686,-0.002603,-0.002587,-0.001361,0.000056,0.000380,0.000220,0.000002,0.000000,0.000000,0.000000,0.000000,0.000002,2276.494385,0.001362,3.101247,0.000001,0.000000,-0.072266,-0.069401,-0.069009,0.075043,0.083282,0.082812,-0.000012,0.000013,-0.000061,-0.000125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7206.571289,0.000018,0.129117,0.002016,0.000000,0.000000
0.079922,-0.119322,-0.118676,0.098111,0.008309,0.008264,-0.000695,0.000272,0.000437,-0.000458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,1580.500366,0.000747,1.180079,0.000000,-0.000000,-0.068634,-0.065701,-0.065359,0.072510,0.080671,0.080251,0.000073,0.000017,0.000078,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11777.919922,0.000074,0.876981,0.000767,0.000000,0.000000
0.074636,-0.111196,-0.110642,0.105854,0.009578,0.009530,-0.000887,-0.000691,-0.000456,0.000346,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,1747.135620,0.001125,1.964696,-0.000001,0.000000,-0.068237,-0.065237,-0.064926,0.071716,0.079800,0.079420,-0.000036,0.000016,-0.000138,-0.000067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6508.542969,0.000039,0.255533,0.001277,0.000000,0.000000
0.070495,-0.101806,-0.101343,0.111019,0.010348,0.010301,-0.000817,-0.000518,0.000192,-0.000071,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,4892.617188,0.000967,4.733138,0.000001,-0.000000,-0.072754,-0.069685,-0.069381,0.068695,0.076704,0.076370,-0.000130,-0.000112,0.000095,0.000212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4299.839355,0.000172,0.738836,0.003077,0.000000,0.000000
